ID,Name,State,Value,Rank,Anomaly (1901-2000 base period),1901-2000 Mean
WV-105,Wirt County,West Virginia,41.08,35,-2.31,43.39
WV-107,Wood County,West Virginia,41.63,59,0.14,41.49
WV-109,Wyoming County,West Virginia,45.36,53,-1.31,46.67
WI-001,Adams County,Wisconsin,37.75,116,6.16,31.59
WI-003,Ashland County,Wisconsin,28.24,32,-3.69,31.93
WI-005,Barron County,Wisconsin,27.05,33,-4.21,31.26
WI-007,Bayfield County,Wisconsin,25.17,21,-4.98,30.15
WI-009,Brown County,Wisconsin,32.22,92,2.3,29.92
WI-011,Buffalo County,Wisconsin,34.69,92,3.39,31.3
WI-013,Burnett County,Wisconsin,29.12,57,-0.67,29.79
WI-015,Calumet County,Wisconsin,33.54,97,3.36,30.18
WI-017,Chippewa County,Wisconsin,29.59,41,-2.57,32.16
WI-019,Clark County,Wisconsin,34.65,90,2.71,31.94
WI-021,Columbia County,Wisconsin,36.22,106,4.99,31.23
WI-023,Crawford County,Wisconsin,34.04,72,1.19,32.85
WI-025,Dane County,Wisconsin,34.65,85,2.17,32.48
WI-027,Dodge County,Wisconsin,32.7,79,1.76,30.94
WI-029,Door County,Wisconsin,29.47,63,-0.29,29.76
WI-031,Douglas County,Wisconsin,22.48,8,-7.23,29.71
WI-033,Dunn County,Wisconsin,30.23,58,-1.06,31.29
WI-035,Eau Claire County,Wisconsin,32.96,75,0.96,32
WI-037,Florence County,Wisconsin,28.02,51,-1.5,29.52
WI-039,Fond du Lac County,Wisconsin,32.74,88,2.31,30.43
WI-041,Forest County,Wisconsin,30.52,63,-0.04,30.56
WI-043,Grant County,Wisconsin,33.84,75,0.84,33
WI-045,Green County,Wisconsin,29.98,30,-3.69,33.67
WI-047,Green Lake County,Wisconsin,34.08,98,3.2,30.88
WI-049,Iowa County,Wisconsin,36.04,93,3.26,32.78
WI-051,Iron County,Wisconsin,30.75,38,-2.34,33.09
WI-053,Jackson County,Wisconsin,34.92,92,3.07,31.85
WI-055,Jefferson County,Wisconsin,29.81,38,-2.2,32.01
WI-057,Juneau County,Wisconsin,36.38,102,4.62,31.76
WI-059,Kenosha County,Wisconsin,29.54,39,-2.76,32.3
WI-061,Kewaunee County,Wisconsin,30.25,69,0.39,29.86
WI-063,La Crosse County,Wisconsin,38.86,115,7.04,31.82
WI-065,Lafayette County,Wisconsin,32.13,47,-1.6,33.73
WI-067,Langlade County,Wisconsin,31.36,65,-0.46,31.82
WI-069,Lincoln County,Wisconsin,34.32,95,2.88,31.44
WI-071,Manitowoc County,Wisconsin,30.38,65,0.37,30.01
WI-073,Marathon County,Wisconsin,36.25,104,4.62,31.63
WI-075,Marinette County,Wisconsin,29.16,61,-0.24,29.4
WI-077,Marquette County,Wisconsin,35.46,107,4.56,30.9
WI-078,Menominee County,Wisconsin,32.42,79,1.34,31.08
WI-079,Milwaukee County,Wisconsin,30.68,56,-0.32,31
WI-081,Monroe County,Wisconsin,33.96,80,1.74,32.22
WI-083,Oconto County,Wisconsin,31.2,78,1.26,29.94
WI-085,Oneida County,Wisconsin,31.36,67,0.32,31.04
WI-087,Outagamie County,Wisconsin,37.21,115,6.73,30.48
WI-089,Ozaukee County,Wisconsin,29.48,53,-0.87,30.35
WI-091,Pepin County,Wisconsin,33.74,89,2.86,30.88
WI-093,Pierce County,Wisconsin,31.39,67,0.66,30.73
WI-095,Polk County,Wisconsin,30.58,65,0.19,30.39
WI-097,Portage County,Wisconsin,37.87,113,6.27,31.6
WI-099,Price County,Wisconsin,29.37,40,-3.03,32.4
WI-101,Racine County,Wisconsin,30.59,51,-1.31,31.9
WI-103,Richland County,Wisconsin,35.54,87,3.17,32.37
WI-105,Rock County,Wisconsin,29.26,32,-3.83,33.09
WI-107,Rusk County,Wisconsin,27.74,37,-3.95,31.69
WI-109,St. Croix County,Wisconsin,30.51,67,-0.03,30.54
WI-111,Sauk County,Wisconsin,36.88,105,4.82,32.06
WI-113,Sawyer County,Wisconsin,27.51,36,-3.7,31.21
WI-115,Shawano County,Wisconsin,34.82,102,3.77,31.05
WI-117,Sheboygan County,Wisconsin,29.84,54,-0.29,30.13
WI-119,Taylor County,Wisconsin,33.95,85,1.65,32.3
WI-121,Trempealeau County,Wisconsin,36.77,106,5.04,31.73
WI-123,Vernon County,Wisconsin,36.11,89,3.22,32.89
WI-125,Vilas County,Wisconsin,30.11,51,-1.72,31.83
WI-127,Walworth County,Wisconsin,30.81,41,-2.59,33.4
WI-129,Washburn County,Wisconsin,27.62,43,-2.7,30.32
WI-131,Washington County,Wisconsin,30.14,50,-0.89,31.03
WI-133,Waukesha County,Wisconsin,30.32,49,-1.54,31.86
WI-135,Waupaca County,Wisconsin,39.22,120,8.2,31.02
WI-137,Waushara County,Wisconsin,37.49,114,6.09,31.4
WI-139,Winnebago County,Wisconsin,35.24,106,5,30.24
WI-141,Wood County,Wisconsin,36.24,105,4.87,31.37
WY-001,Albany County,Wyoming,12.65,29,-2.44,15.09
WY-003,Big Horn County,Wyoming,12.24,39,-1.24,13.48
WY-005,Campbell County,Wyoming,12,30,-2.05,14.05
WY-007,Carbon County,Wyoming,12.67,18,-3.29,15.96
WY-009,Converse County,Wyoming,12.1,34,-2.32,14.42
WY-011,Crook County,Wyoming,15.75,38,-1.63,17.38
WY-013,Fremont County,Wyoming,12.26,26,-2.38,14.64
WY-015,Goshen County,Wyoming,10.67,13,-4.11,14.78
WY-017,Hot Springs County,Wyoming,12.2,49,-1.05,13.25
WY-019,Johnson County,Wyoming,12.66,26,-2.62,15.28
WY-021,Laramie County,Wyoming,13.68,34,-2.06,15.74
WY-023,Lincoln County,Wyoming,18.09,47,-1.71,19.8
WY-025,Natrona County,Wyoming,9.43,17,-3.04,12.47
WY-027,Niobrara County,Wyoming,12.61,28,-2.6,15.21
WY-029,Park County,Wyoming,20.91,50,-0.87,21.78
WY-031,Platte County,Wyoming,10.22,8,-4.02,14.24
WY-033,Sheridan County,Wyoming,17.08,33,-2.29,19.37
WY-035,Sublette County,Wyoming,15.69,30,-3.19,18.88
WY-037,Sweetwater County,Wyoming,7.27,19,-2.15,9.42
WY-039,Teton County,Wyoming,29.82,28,-4.71,34.53
WY-041,Uinta County,Wyoming,10.95,30,-1.73,12.68
WY-043,Washakie County,Wyoming,10.71,44,-1.51,12.22
WY-045,Weston County,Wyoming,12.87,33,-1.85,14.72
